NOM_ENT,LONGITUD_DECIMAL,LATITUD_DECIMAL
GRO,-101.8056847,17.98233333
MEX,-99.72601444,19.49014639
GTO,-100.64281,21.04105278
CHIH,-108.1898497,30.8872575
GRO,-101.0409061,17.32366611
OAX,-96.66498056,16.53675889
JAL,-103.1905556,20.56916667
MICH,-102.0005414,19.59409889
MEX,-99.50188806,19.39224
CHIS,-92.61926,15.6939175
YUC,-89.36557944,20.47739806
MEX,-99.69407278,19.22667333
TAB,-93.23168917,18.37617639
PUE,-97.54590083,18.52357889
HGO,-99.17906556,20.19271472
MICH,-101.1547222,19.76694444
VER,-97.69292556,21.36167778
GRO,-100.5561753,18.24774583
VER,-98.00223889,20.55236306
PUE,-97.36144306,18.39810972
TLAX,-98.31976639,19.23004806
MICH,-101.9716742,18.88080472
MICH,-102.1132525,18.93089917
OAX,-96.54583194,16.95676333
OAX,-96.54101111,17.01552306
JAL,-103.7155522,21.01723222
TAB,-93.20488444,18.33468472
QRO,-100.0311739,20.4006875
GTO,-100.5408406,20.51325472
SIN,-107.9145517,25.05762583
GTO,-100.8958369,20.62011722
GRO,-99.223435,17.66405
OAX,-96.84495417,16.38688556
MICH,-101.215305,19.89382389
VER,-95.01528972,17.81001611
PUE,-97.06771,19.2002575
PUE,-98.53779444,18.69614417
PUE,-97.41052361,20.09715944
MEX,-99.04993667,19.81224972
GTO,-101.4736381,21.06598333
PUE,-97.38397056,19.79613389
DGO,-104.4592256,24.778255
VER,-96.11737556,18.97355639
PUE,-97.54437167,18.87557917
JAL,-105.3277778,19.94888889
PUE,-97.53253111,19.69662361
MEX,-99.89380028,18.86723278
TAB,-92.94293583,18.09491
GRO,-99.10780306,18.10434306
MEX,-99.52799528,19.42417167
VER,-97.42807361,20.48239722
JAL,-105.2480556,19.77055556
VER,-96.77622667,19.86618639
VER,-96.7618225,19.33168556
MOR,-98.99917694,18.62330833
TLAX,-98.46270222,19.58479556
PUE,-98.38331444,18.95677806
MEX,-99.47078361,19.39250556
PUE,-98.52652361,19.35929028
ZAC,-102.3243492,23.15851722
VER,-96.8782175,19.47588417
YUC,-89.10608389,21.01164722
MEX,-99.93655528,19.70143944
PUE,-97.20245611,18.53787167
CHIS,-93.33713639,17.40559111
NAY,-104.7191939,21.37270889
JAL,-104.5344444,19.62138889
MEX,-99.42575139,18.99137667
TAM,-98.07896028,25.01707917
MEX,-99.32454528,19.36147528
QRO,-100.5004497,20.73453222
TAB,-93.12048861,18.19569306
PUE,-98.49304139,19.26474056
HGO,-98.96249583,20.23459028
CHIH,-107.4711739,29.03245194
CAMP,-90.05599806,20.28886667
PUE,-97.41024278,19.80497778
TAB,-93.56300444,17.96816333
CHIS,-92.72705778,17.03466722
PUE,-97.84549222,18.88431167
JAL,-104.1522222,19.82444444
TLAX,-98.17764056,19.37257889
TAB,-93.19829361,18.052615
TLAX,-98.64816889,19.60074694
MEX,-99.61407861,18.94261444
YUC,-89.74644028,21.03173472
TLAX,-98.42380667,19.46229944
BC,-115.9785347,30.68278417
TLAX,-97.98319056,19.53876389
MEX,-99.65656667,18.94545417
GRO,-98.38388778,17.46352389
PUE,-97.97658083,20.19403694
GRO,-98.4766175,16.74371333
GRO,-99.31752139,16.94433083
OAX,-96.58155639,16.78194222
MICH,-102.0756517,19.84055306
TLAX,-98.05865389,19.40071306
JAL,-102.99,20.16638889
GRO,-100.1166217,17.21602528
PUE,-97.79533639,18.8276725
SIN,-108.8128147,25.69637361
QROO,-88.68133917,18.27404417
JAL,-103.1883133,20.53785389
MEX,-99.74660056,19.24399889
OAX,-96.45801139,18.50881639
GTO,-101.3676111,20.59417472
GTO,-101.8690464,20.99476
TAB,-93.22317222,18.37076056
GTO,-101.5471256,21.06911361
TAB,-93.28085,18.21387333
MEX,-99.63315889,19.14429139
TAB,-92.77896972,17.45988028
BC,-116.2102992,31.07036056
MEX,-99.50397306,18.99557139
MICH,-101.1662064,19.6467425
TAB,-92.98991583,17.91275528
MEX,-99.64880944,19.39969611
HGO,-98.99348361,20.30225861
MEX,-99.77562167,18.71867028
SLP,-100.6788636,22.44869278
GTO,-100.7488911,20.46876639
NAY,-105.5386608,22.36245056
TAM,-99.12182667,24.08399167
OAX,-96.41911389,17.01886722
JAL,-102.9283047,20.39045139
MEX,-99.56109194,19.95069444
TLAX,-98.347395,19.29340694
CHIS,-92.83253222,16.09618944
SLP,-98.81511444,21.56035167
PUE,-97.43135333,19.06837944
HGO,-98.24429417,19.99723917
JAL,-101.9733333,21.32111111
HGO,-98.50779583,21.05327556
VER,-96.94023167,19.07027778
MICH,-102.0793839,19.73882806
TAB,-93.19411833,18.16570361
HGO,-98.80099667,20.159715
PUE,-97.66596917,19.98781139
MICH,-102.6226981,20.14885833
VER,-97.27967861,19.699985
MEX,-99.35921222,19.43224
VER,-97.39851444,20.25942833
NAY,-105.3270467,21.679675
OAX,-97.49246972,16.293125
MEX,-99.92308389,19.87858083
HGO,-99.33357333,20.17011583
MEX,-99.55902833,18.95369222
MEX,-99.72963167,19.41130167
QRO,-100.4292636,20.80824111
BCS,-110.3740739,24.10197306
YUC,-88.0383375,20.79067389
CHIS,-92.81850611,16.04281139
OAX,-98.23844444,17.36051056
CDMX,-99.02198167,19.28756806
BC,-115.0191531,32.60337778
PUE,-98.53832333,19.35697694
GTO,-101.2808817,20.62019083
TAB,-93.173905,18.32983528
TLAX,-98.36621833,19.24542278
PUE,-98.55641,18.59158111
NL,-100.2028033,25.94669417
MEX,-99.87379222,19.67754528
DGO,-103.5186989,25.50742194
HGO,-99.19874278,20.129035
SIN,-108.8315889,26.02228083
MEX,-99.71882778,19.80531611
VER,-97.19658417,19.73096389
JAL,-103.6055556,20.4175
SIN,-108.3953106,25.93604361
PUE,-98.01162583,18.94060611
MEX,-98.98019333,19.749025
MEX,-98.91860611,19.49936639
VER,-95.99846583,18.27753056
MICH,-101.3158664,19.65220972
HGO,-98.97430333,20.26043194
SIN,-106.866325,23.86128694
MEX,-98.82529472,19.4915875
MEX,-99.47470139,19.40253333
PUE,-97.941155,19.06773639
PUE,-97.83076361,20.24456833
SIN,-108.4506725,25.44684917
GTO,-101.6215928,21.00580028
PUE,-98.50387722,19.26603972
JAL,-103.3508728,20.52475444
JAL,-103.5961111,20.01055556
JAL,-102.6852778,21.14861111
MEX,-100.3694769,18.69653389
MEX,-99.75855194,19.36929306
HGO,-98.77063194,20.05550833
HGO,-98.2967,20.03858639
OAX,-96.06510611,17.05443583
YUC,-88.48648556,20.33365528
TLAX,-98.22517361,19.23998444
MICH,-101.9101883,19.41713722
PUE,-97.61576583,19.82310056
GTO,-101.2538064,20.42101556
OAX,-96.82109083,17.24206306
SLP,-98.79058194,21.31679333
CHIS,-92.48469722,17.13970167
HGO,-98.31632333,20.02245778
GRO,-98.58581111,17.4315425
OAX,-96.00035111,18.11992889
TAB,-93.29890472,18.11383806
YUC,-88.75227944,20.90234972
HGO,-98.70886222,20.11197722
SON,-109.9477731,27.26251917
MICH,-102.2547436,19.93154028
MICH,-102.0566794,19.97123611
VER,-97.02613361,18.80488806
PUE,-98.29123639,19.08822333
QRO,-100.4464711,20.58697806
OAX,-95.71314417,16.94316278
PUE,-98.47950611,19.25467861
HGO,-98.07842444,20.46030556
OAX,-96.70673639,16.96716056
NAY,-104.8017883,21.46426028
SON,-110.4526944,27.35454444
OAX,-96.6243575,17.06041972
OAX,-96.49007444,15.66532611
NAY,-105.2383306,21.05354611
PUE,-98.031245,20.17297333
CHIS,-92.08195778,15.06070722
TAB,-92.97254444,18.01146278
BC,-117.0127817,32.34304139
NL,-99.77239167,23.97326111
QRO,-100.1502161,20.6445925
COL,-103.7385933,19.00118361
CHIS,-92.60013389,17.16490167
SIN,-109.0495975,25.82702444
SIN,-108.4451819,25.57241806
OAX,-96.75486556,16.06950444
MEX,-99.24831444,19.8237475
MEX,-99.01406472,19.93658472
MEX,-100.0544172,19.24726833
SIN,-109.3158214,25.75987444
JAL,-103.6980553,20.76170056
JAL,-103.3605556,20.40805556
OAX,-96.76661833,16.89708806
PUE,-97.72621694,18.84050417
MICH,-102.5957786,20.02085583
NAY,-104.6532947,22.21490528
OAX,-95.09965361,16.31680056
CHIS,-92.19529611,15.01097167
MICH,-101.5896706,19.54649694
CHIS,-92.8028325,17.08148111
CHIS,-92.29274778,16.18110472
JAL,-103.3744444,20.79888889
PUE,-97.85727694,20.52725444
CHIH,-105.9399131,28.60826222
GTO,-100.5857856,20.55280389
PUE,-97.87802861,18.81314917
MICH,-100.6435867,19.88111361
ZAC,-101.9513739,22.27772389
CHIS,-92.4600475,16.84079194
JAL,-103.1211111,20.58027778
HGO,-98.34818667,21.01711389
ZAC,-102.0378047,22.68398778
MICH,-100.5730639,19.20760639
CHIH,-108.2754639,29.68695528
HGO,-98.4711075,19.63982333
JAL,-102.8636111,20.375
MOR,-99.34606056,18.61521778
OAX,-96.47247861,16.72512667
TAB,-93.09277361,18.12031861
PUE,-98.05582611,18.27957972
QRO,-99.71000389,20.69317361
SON,-109.9326831,27.07821806
VER,-97.26226722,19.7202625
MOR,-98.74523583,18.87965417
GTO,-101.22,20.63166667
MICH,-102.0155664,19.69898222
TAB,-92.96311333,17.99474
NL,-100.1477242,25.63268667
TAB,-93.34496556,18.39777194
HGO,-98.69587889,20.114725
QRO,-100.2812744,20.58381111
PUE,-98.4973675,19.13572111
CAMP,-90.52361111,19.09305556
SON,-109.7824969,29.99356361
CHIS,-92.34536639,17.22634
PUE,-98.48492667,19.07590806
MEX,-98.80175917,19.02507333
SON,-109.37077,27.84065917
SIN,-108.3432736,25.70748889
HGO,-98.92637583,19.86637472
DGO,-103.7363056,25.06363361
PUE,-98.51716583,19.26902056
JAL,-103.0845536,20.52708
VER,-96.83698056,19.46551111
MEX,-99.57238972,18.9683725
VER,-96.99136528,18.83965
PUE,-97.51644667,19.78918583
TAB,-93.12218667,18.26241306
MEX,-99.93927667,18.93038944
COAH,-101.3522156,27.74268278
MEX,-98.92803167,19.6987375
SON,-109.6679367,26.95357889
MEX,-99.65030222,18.98810611
JAL,-103.4016667,19.66694444
JAL,-102.6638889,20.36972222
PUE,-97.62046694,19.93356944
VER,-96.97867528,18.88449139
MICH,-101.1930394,19.75142889
OAX,-98.14258528,17.50144722
PUE,-97.38846389,19.43439167
QROO,-88.80981972,19.89904889
OAX,-96.43253694,16.99854806
VER,-96.81481889,19.48883444
TLAX,-98.13001833,19.30905528
PUE,-97.88083333,18.76941556
PUE,-97.91204472,18.99494028
ZAC,-103.5559503,21.50447778
MEX,-99.97194444,19.59361111
PUE,-97.72419694,18.96978167
JAL,-103.4614097,20.81774833
OAX,-98.06622611,16.54236083
TAB,-93.56346333,18.02180944
MEX,-99.19746333,19.72689917
DGO,-103.4875492,25.5207625
DGO,-106.5711958,25.2090225
MEX,-99.36047583,19.34764694
CAMP,-90.80725083,19.0631525
JAL,-102.8974869,20.72646667
CHIS,-92.16935722,14.73965611
TLAX,-98.25654222,19.48498917
CHIS,-92.46619639,16.85488444
JAL,-103.4887494,20.57367778
PUE,-98.51450333,19.09998944
PUE,-97.93749972,18.93469944
TAM,-97.87503278,25.66499028
GTO,-101.3266569,20.70334194
MEX,-99.76086056,19.37976611
MICH,-100.3445283,19.46544139
MICH,-101.5726933,20.03490056
TAB,-92.91136778,18.04129833
SLP,-100.834765,22.12889639
CHIS,-92.39326722,17.13467583
PUE,-97.79044889,19.03126722
MOR,-98.81774778,18.8827325
MICH,-102.0925775,19.84786306
PUE,-98.41792778,19.19762667
PUE,-97.41544528,18.99692167
PUE,-98.01597639,18.95571417
YUC,-88.41461667,20.62008556
OAX,-96.72593889,16.83787528
MOR,-98.88103861,18.75650972
PUE,-97.86341278,18.98978833
MOR,-98.89722028,18.69496278
TAB,-92.78427778,18.15486111
MEX,-99.32917861,19.40147722
BC,-115.2715544,32.5455775
SIN,-108.3442583,25.73011306
YUC,-89.81621333,21.25185333
CHIH,-107.8422742,28.35510722
AGS,-102.2381311,21.92214889
JAL,-103.8566667,20.51
TLAX,-98.13913889,19.30744639
GRO,-100.6463983,18.28707889
MICH,-101.0599039,19.68171194
QRO,-100.2223397,20.75438556
MEX,-99.57058583,19.12896472
OAX,-96.67150889,18.03180028
MICH,-102.7555225,18.07774167
SIN,-107.5830375,24.57273194
QRO,-100.3499678,20.42797667
MEX,-99.97087278,19.6823425
GTO,-100.7383758,20.93578
YUC,-89.01640889,20.17260083
MICH,-103.6684114,18.75307528
CHIS,-92.19094472,14.83731417
JAL,-103.7294703,20.37335833
MICH,-101.0869033,19.79202444
NAY,-105.2536333,21.92118889
GTO,-100.4954028,21.22459722
JAL,-103.5516667,20.07416667
JAL,-102.5966667,21.54
MEX,-99.54318694,18.94997583
MEX,-99.52624111,19.47022583
CHIH,-107.2682375,26.4305075
MEX,-99.62500306,19.38471639
VER,-97.10834972,18.90470917
MEX,-98.80402056,19.22126222
QRO,-100.1865861,20.48813222
TLAX,-98.24643417,19.31997167
SIN,-108.3990617,25.62468694
NL,-100.26395,25.914525
TLAX,-97.82053333,19.39824722
BC,-115.1543078,32.55209417
NL,-100.1350042,25.69782806
GTO,-100.2159358,21.21217222
QROO,-88.64811139,18.29933639
PUE,-97.42022611,19.83206111
MEX,-99.41495694,19.1203575
GTO,-100.4526536,20.08045667
MEX,-99.57851861,19.12483889
GTO,-100.9244194,20.56616333
VER,-95.40005667,18.45644278
MEX,-99.89650333,20.16350194
TAB,-93.64874639,18.26808833
PUE,-97.22644139,19.25028444
CHIS,-92.61971139,17.26436667
QRO,-100.0348861,20.61879944
VER,-94.89467806,17.97186611
OAX,-95.22018,16.25469944
CHIH,-107.7641947,29.64321222
MEX,-99.89079306,19.60121972
AGS,-102.3452353,21.99286889
NAY,-105.1195072,21.53643139
MEX,-98.83046444,19.54112444
CHIS,-91.83533306,16.16465667
VER,-97.14880333,19.35158556
GRO,-100.3918678,18.27467694
QRO,-100.3945639,20.7449975
OAX,-95.20457917,16.58488667
PUE,-97.03906361,18.47648639
VER,-96.15817194,19.05924056
HGO,-98.69771222,20.08648528
SON,-109.6646183,26.92679917
MICH,-101.5540306,19.79362361
YUC,-88.16369167,20.59884361
TLAX,-98.29488556,19.47760278
SLP,-100.8571397,21.88554194
CHIS,-92.1847625,14.88112861
GTO,-100.8930211,20.55692833
MOR,-98.77479778,18.68910583
TAB,-93.12744639,18.23711056
SIN,-107.7024192,24.5436075
NAY,-104.8927164,21.40202444
QRO,-100.0642142,20.56104444
PUE,-97.63009333,19.96832556
MICH,-102.3492533,19.54842444
ZAC,-102.0191081,22.4015325
VER,-96.77827389,18.91428861
GRO,-99.50335528,18.23101167
MEX,-98.83440306,19.49661639
PUE,-98.48808389,19.19849806
MEX,-99.54377139,19.38130056
TAB,-93.17792139,18.41221083
AGS,-102.1450161,22.01609667
CHIS,-92.52073611,16.60847778
OAX,-97.9297625,16.20395028
GRO,-99.79137139,16.85113111
GRO,-99.45722667,17.007375
GRO,-99.8597375,18.34932361
MEX,-100.1514689,19.66480306
GTO,-100.7577817,20.62741722
PUE,-98.48103528,18.50913472
VER,-98.39760306,21.20839111
HGO,-99.22305194,20.07541333
CHIS,-91.83206639,16.04210222
JAL,-102.5177778,20.41333333
TLAX,-98.31588944,19.28460222
TAB,-93.49065194,17.85070583
JAL,-104.3569444,19.44972222
NL,-100.0340486,25.87930222
GTO,-101.4701817,21.02533222
VER,-97.15189778,18.64780528
MEX,-98.88323833,19.58714639
CHIS,-92.00295194,15.66565083
CHIS,-92.57151417,16.4847725
YUC,-89.10900111,20.23572083
PUE,-97.33529194,19.79182722
MEX,-98.91967278,19.51292417
PUE,-97.34079917,18.42260222
YUC,-88.26443778,20.60222472
CHIS,-92.85147833,15.9871325
TAB,-93.26603083,18.25240417
OAX,-97.595485,16.11059722
GTO,-101.3978483,20.61479917
CHIS,-93.13352944,16.63654
QRO,-100.3812361,20.77792194
OAX,-96.61676444,16.01660861
COAH,-103.2838575,25.81667389
JAL,-103.5207717,20.45333583
MEX,-99.15585444,19.59529361
MEX,-99.600365,19.53992694
HGO,-98.73694444,20.08138889
NAY,-105.2659978,21.02427333
MEX,-98.8561575,19.14274333
HGO,-99.32237833,20.01587639
TAB,-93.44977222,18.12112889
MEX,-99.61290917,19.43105333
MICH,-102.2246933,19.87950111
CHIH,-106.791935,29.92059861
MOR,-99.13260111,18.89853667
DGO,-103.8105181,24.29059167
CHIS,-90.76528333,16.33313333
MEX,-98.90141944,19.23891944
OAX,-96.79927278,17.27352833
GRO,-98.91033361,17.32521889
TLAX,-98.11287444,19.41119111
QRO,-100.1702428,20.56818778
ZAC,-103.0747064,23.36682972
PUE,-97.01557167,18.30505083
MEX,-99.6159625,19.40263861
DGO,-105.3879594,26.40099667
GTO,-101.6070011,21.14677528
NL,-100.2983083,25.85448056
HGO,-98.20205972,20.39914278
MEX,-99.59714722,20.14805056
MICH,-100.3524072,19.73334083
VER,-96.91435139,20.16684694
MEX,-99.52953028,19.44989556
QRO,-100.2081911,20.42849667
CHIH,-105.5195636,28.25241944
VER,-95.77458389,18.50603056
TAM,-99.22133278,22.53447056
TAB,-93.38317056,17.86612083
GRO,-99.80962028,16.94192944
CAMP,-90.58435028,19.50045444
HGO,-98.80624639,19.89046333
GRO,-99.43500833,18.17307333
GTO,-101.6443228,21.01919444
BC,-115.9685069,30.65743528
HGO,-98.97943917,20.28033194
TLAX,-98.22829667,19.65818167
ZAC,-102.6631986,22.76039583
OAX,-96.868415,18.143675
CHIH,-107.3872294,29.18083056
MEX,-99.13599833,19.82509083
PUE,-98.26237056,18.71325944
SON,-112.6864511,29.90917028
ZAC,-103.6611317,23.86434333
JAL,-103.9527481,20.49836861
TAB,-93.56302333,17.9191
TLAX,-98.23701194,19.32378694
MEX,-98.89074222,19.21874194
TAB,-93.19302806,18.40749639
CHIH,-108.2799558,27.27638167
MICH,-101.5447694,19.23116444
CHIS,-93.15358722,16.3041
PUE,-98.25214833,19.86756611
CHIS,-92.07810611,16.33380778
VER,-97.05612722,18.51776
MEX,-99.67672556,19.00653833
TAB,-92.87211611,18.07157417
QROO,-88.10947861,19.02431889
VER,-96.34908417,19.20001
GTO,-101.5829239,21.11825583
MEX,-100.0252911,19.5979975
MEX,-99.70570056,19.35193444
MICH,-101.2540414,19.672025
OAX,-97.57098944,17.03202889
SIN,-108.8564578,25.56559861
JAL,-103.9352981,20.65402667
PUE,-98.49051861,18.55709056
TAB,-93.56404,18.11206444
CHIS,-92.380645,15.30066472
MICH,-102.2597539,19.96031444
OAX,-97.98697722,16.48908444
JAL,-103.15,20.00444444
PUE,-97.15105556,18.48156167
PUE,-97.94520944,20.14244472
MEX,-98.79412861,19.47206472
TAM,-97.78730917,25.94961722
CHIS,-92.20981111,15.03564944
NAY,-105.3870856,21.69189083
MICH,-101.7200861,19.58825278
ZAC,-103.4648708,21.20979
PUE,-98.36770194,19.06899278
TAB,-93.70919639,18.12209806
GTO,-101.1586403,20.53781194
VER,-97.28187,19.39688167
GRO,-100.3272925,17.08853861
DGO,-103.9986706,24.47626056
CHIS,-92.53422833,17.33269361
MEX,-99.84161417,19.564975
VER,-96.86550528,19.57653389
VER,-97.48751861,20.57550417
DGO,-103.5106014,25.68249
GRO,-99.29475972,17.71597889
VER,-97.68614833,20.93312972
CAMP,-92.10385028,18.61923417
JAL,-102.8441667,20.66333333
MICH,-101.1289544,19.91803389
GRO,-99.71416667,16.88138889
OAX,-95.37955722,16.09679806
MEX,-99.54611917,19.97075722
COAH,-103.1948283,25.79039361
OAX,-98.03117389,17.34585639
MEX,-99.57899361,19.4120425
BC,-116.2709956,31.91009111
MOR,-99.16078778,18.86104833
VER,-97.801625,22.11304611
CHIS,-91.29510361,16.14039667
HGO,-99.25976278,19.88240278
VER,-97.17345861,19.0450075
GTO,-101.1672825,20.1907225
GTO,-101.7052433,21.02711333
PUE,-97.91784806,18.08220139
CHIS,-92.8909125,17.09755028
SLP,-98.96638778,21.59731889
MOR,-99.18714111,18.96102056
PUE,-97.84948861,20.06177944
PUE,-97.55979972,18.60095417
PUE,-98.05615083,19.0516125
HGO,-98.51243806,19.66351306
CHIH,-105.58333,26.76387694
DGO,-105.6910492,23.73213389
VER,-97.11527972,19.35594583
NL,-99.81806667,24.10058611
HGO,-98.24683194,20.18237333
GRO,-99.22169722,17.65428417
JAL,-102.3801503,20.5814325
MICH,-102.399765,19.76611139
PUE,-97.756135,18.96192528
SIN,-109.3267747,25.85668889
PUE,-98.54169528,18.85497417
SIN,-108.4250978,25.64386472
MEX,-100.0206656,19.24690722
GTO,-100.6723278,20.53137806
TAB,-93.02037639,17.98193944
PUE,-97.03767306,18.46178667
VER,-97.29393583,19.6585325
TLAX,-98.13198139,19.42323861
MOR,-98.89873028,18.81046028
QRO,-100.2927669,20.4595525
HGO,-98.9639525,20.38258194
VER,-97.71487472,20.27506167
CHIS,-92.15590194,15.03231222
GTO,-101.6921261,20.39310944
GRO,-99.46538611,17.40453889
MOR,-98.94350278,18.99953056
HGO,-98.92915556,20.2468575
JAL,-103.4264417,20.51321667
SLP,-98.65723833,21.36970333
CHIS,-92.74274611,17.00398417
QRO,-99.51157361,21.31221778
TAB,-93.01019306,18.20397306
VER,-96.20609556,19.13263694
CHIS,-91.86881333,16.15240306
CAMP,-89.99470194,19.48771722
SON,-109.5578539,27.20399278
HGO,-99.18767861,20.29603361
TAB,-93.08280389,18.23757639
ZAC,-103.0107539,23.8503
OAX,-96.72454056,16.98904083
MICH,-101.4147792,19.56462306
MEX,-99.98401167,18.83357278
CHIH,-105.3942967,28.15281639
SIN,-108.9018944,25.87755
CHIS,-92.97158944,16.48881944
MEX,-99.9144375,19.86269361
OAX,-94.45843389,16.39931889
PUE,-97.61490472,18.99796944
MICH,-100.4572361,19.26417333
QROO,-88.39995833,18.93799972
TAB,-93.33831139,18.10026167
CHIS,-92.19238917,14.91462861
JAL,-102.7274869,20.40717361
JAL,-103.7241667,20.36333333
JAL,-103.4059,20.47564611
AGS,-102.0302411,22.26660278
JAL,-103.6708333,20.34833333
HGO,-99.23119472,19.93169278
PUE,-97.56041833,19.42979306
MOR,-98.81121889,18.69652139
MEX,-100.0974706,19.24092778
VER,-96.31978972,19.22752556
GRO,-98.82521861,17.54765972
OAX,-96.60850944,16.93439889
MEX,-100.0067331,19.50868806
PUE,-98.00129778,20.16612111
OAX,-96.72196194,15.81243
YUC,-88.94700528,21.0140725
VER,-95.77374111,18.08799444
ZAC,-101.75673,22.25404222
COL,-104.2677778,19.12027778
MICH,-100.4860028,19.76405778
PUE,-98.0973675,19.08043972
MEX,-99.59154306,19.18096722
JAL,-103.7281225,22.39
PUE,-97.29000139,18.49733833
OAX,-95.04091167,16.88866556
JAL,-103.7694444,20.4075
TAB,-92.90348722,18.1673775
JAL,-103.2002778,20.44583333
SLP,-101.9104772,22.83093056
QROO,-87.70839306,18.71668333
MEX,-99.77137861,19.21483194
MEX,-98.79245333,19.56067
CHIS,-92.26536,14.97724306
TAB,-92.805385,18.42239333
QRO,-100.2204661,20.54048056
QRO,-100.2029103,20.63278
PUE,-98.1623475,20.04604667
MEX,-99.04250028,19.76432222
MEX,-99.77868083,19.36885861
MEX,-99.95439194,19.53736917
YUC,-88.00641583,20.67746417
TAB,-93.08184583,18.16055694
MICH,-102.4257997,19.65105528
MEX,-99.58297306,19.97805
MICH,-101.1371983,19.786765
SIN,-109.1598306,25.94257889
MEX,-99.44700389,19.120665
VER,-96.39475583,19.2667325
OAX,-95.05365694,16.86665778
CHIH,-106.9635383,29.94438167
SIN,-108.5180325,25.47972583
VER,-97.50696667,20.6166475
YUC,-89.51231917,20.36872083
VER,-96.23510556,18.63805167
MEX,-99.44251333,19.38099778
OAX,-97.62337639,16.07160333
MEX,-99.45471833,19.43241861
TLAX,-98.16543861,19.25284944
GTO,-101.8613228,20.91119306
VER,-95.12241528,18.24201139
VER,-96.69473028,19.84116111
PUE,-98.44131889,19.158725
AGS,-102.3013053,21.67443083
GRO,-99.11010972,17.63999444
MEX,-99.77737083,19.30640778
COL,-103.9323969,19.05401667
TAM,-97.717085,24.62555
HGO,-98.22672861,20.33805556
SIN,-106.3394839,23.1947
OAX,-96.87153333,17.17352667
TAM,-97.81271111,25.96080056
CHIS,-92.50649167,16.81901667
MEX,-98.76380167,19.15634333
YUC,-88.91755722,20.49314972
SLP,-99.84948056,22.48199889
YUC,-89.594125,20.69555861
ZAC,-103.09119,21.47087694
JAL,-102.3888889,20.4425
AGS,-102.2907133,22.323425
JAL,-103.3720975,20.224825
DGO,-103.4018233,25.87968611
MEX,-99.95024028,19.6932375
GTO,-101.6768714,21.05856583
TLAX,-98.24416139,19.33531639
MEX,-99.00650306,19.91111861
OAX,-96.72648139,17.01274472
AGS,-102.2563228,21.97817639
GTO,-101.4438089,21.03829056
PUE,-98.06842083,20.04737722
MEX,-99.06939528,19.67827694
TAB,-93.30558417,18.23087167
HGO,-98.41669583,20.08411167
PUE,-97.57829139,18.66078778
MEX,-99.39864056,19.8375575
ZAC,-101.9929311,22.49133806
VER,-96.97623,19.55742722
VER,-97.13090694,18.84914861
MEX,-98.81754028,19.19469944
GTO,-101.4899356,20.98597639
MICH,-101.5051514,19.89899528
TLAX,-98.3387875,19.65768194
SLP,-102.0277531,23.0288025
TAB,-93.08123778,18.04694861
YUC,-89.32989111,21.04282306
COAH,-101.4801408,26.97577083
MOR,-98.94398944,18.86586333
MEX,-99.82421611,19.29916472
PUE,-97.49448583,18.51315944
PUE,-97.66431278,19.60803028
YUC,-87.78521444,20.99160194
GTO,-100.8839144,20.66164639
VER,-95.07761139,17.52597361
YUC,-89.18578333,21.225595
QRO,-100.0537403,20.47649056
GTO,-101.1808106,20.55423806
YUC,-88.17704639,21.01928944
GTO,-100.6922222,20.06888889
GTO,-101.0207256,20.30384833
MICH,-102.0659206,20.15095972
MEX,-99.55295556,19.01237833
TLAX,-98.219195,19.23046667
NL,-99.91458806,24.32314722
MEX,-99.53806306,19.42368472
HGO,-99.07772417,20.39263222
NL,-100.4245611,26.498225
MEX,-99.67894472,19.41405444
PUE,-97.03743722,18.37140278
COAH,-100.5787481,25.27134889
JAL,-102.9952894,20.39145194
OAX,-96.79032083,16.0733
CHIS,-93.86051806,16.37987694
MICH,-101.1632153,19.76641417
GTO,-101.3748389,20.82369139
QRO,-99.91918778,20.31269139
BC,-116.5242597,32.56378389
VER,-97.27022389,19.52650278
GTO,-100.9230325,21.20322556
CHIS,-92.43211194,15.12736472
YUC,-89.45539694,20.32707306
SIN,-108.1326006,25.3777525
MEX,-99.55762333,19.92885861
MEX,-99.6136,19.33711833
HGO,-99.37175028,19.96469278
MEX,-98.9725,19.80888889
GTO,-100.5570686,20.5954925
MEX,-98.86427889,19.51785417
GTO,-100.8417975,20.63342111
NAY,-105.5119206,20.77509694
PUE,-97.51525361,19.82662417
SIN,-107.8227014,24.93822528
MEX,-99.59981528,19.11631583
GRO,-99.21238306,17.04065306
QRO,-100.0681247,20.39417694
NAY,-104.8205497,21.50158944
HGO,-99.69714861,20.52072889
VER,-97.27289611,19.80319778
CHIS,-92.0201475,15.63093
MICH,-100.2320531,19.912995
COL,-103.835,18.86888889
QRO,-100.3495719,20.5463075
PUE,-98.48536417,19.10355222
OAX,-95.07948611,16.80134722
BC,-115.0872581,32.46823611
MICH,-102.4913417,20.22729917
DGO,-106.3300519,25.06374722
AGS,-102.2347025,22.34877778
HGO,-98.61247056,21.04158944
OAX,-96.48968056,16.76209722
CHIS,-92.5602775,16.32414139
MICH,-102.7104578,18.991195
CHIS,-91.97347389,16.42905111
MOR,-98.9339875,18.71449583
OAX,-96.79721139,16.78659472
MEX,-99.59393444,19.36349278
PUE,-98.40095694,19.01441194
HGO,-98.93935917,20.11054722
NL,-100.55267,25.03045028
